IP,Source,Country,State,Region,City,unknown_1,Latitude,Longitude,unknown_2,unknown_3
190.24.6.162, GeoIP City Edition, Rev 1: CO, 02, Antioquia, Medellin, 050001, 6.251800, -75.563599, 0, 0
190.52.191.49, GeoIP City Edition, Rev 1: PY, 22, N/A, Asunción, N/A, -25.293900, -57.611099, 0, 0
190.55.5.142, GeoIP City Edition, Rev 1: AR, 01, Buenos Aires, N/A, N/A, -34.640701, -58.563801, 0, 0
190.83.84.209, GeoIP City Edition, Rev 1: IP Address not found
191.232.251.219, GeoIP City Edition, Rev 1: BR, 27, Sao Paulo, Sao Paulo, N/A, -23.573299, -46.641701, 0, 0
191.5.55.7, GeoIP City Edition, Rev 1: BR, 18, Parana, Medianeira, 85884, -25.248400, -54.113201, 0, 0
192.144.143.101, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
192.144.171.119, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
192.144.217.143, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
192.144.218.46, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
192.144.237.48, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
192.161.161.254, GeoIP City Edition, Rev 1: US, CA, California, Los Angeles, 90014, 34.049400, -118.264099, 803, 213
192.241.201.79, GeoIP City Edition, Rev 1: US, CA, California, San Francisco, 94124, 37.735298, -122.373199, 807, 415
192.24.231.100, GeoIP City Edition, Rev 1: US, N/A, N/A, N/A, N/A, 37.750999, -97.821999, 0, 0
192.243.114.21, GeoIP City Edition, Rev 1: US, AZ, Arizona, Phoenix, 85034, 33.431900, -112.014999, 753, 602
192.95.6.110, GeoIP City Edition, Rev 1: CA, QC, Quebec, Montréal, H3A, 45.504002, -73.574699, 0, 0
192.99.11.195, GeoIP City Edition, Rev 1: CA, QC, Quebec, Montréal, H3A, 45.504002, -73.574699, 0, 0
192.99.92.193, GeoIP City Edition, Rev 1: CA, QC, Quebec, Montréal, H3A, 45.504002, -73.574699, 0, 0
193.112.127.245, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
193.112.174.15, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
193.112.39.179, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
193.112.98.79, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
193.151.128.140, GeoIP City Edition, Rev 1: IR, N/A, N/A, N/A, N/A, 35.696098, 51.423100, 0, 0
193.169.252.159, GeoIP City Edition, Rev 1: IP Address not found
193.169.252.19, GeoIP City Edition, Rev 1: IP Address not found
193.169.253.173, GeoIP City Edition, Rev 1: IP Address not found
193.169.254.63, GeoIP City Edition, Rev 1: IP Address not found
193.187.119.69, GeoIP City Edition, Rev 1: IP Address not found
193.203.214.149, GeoIP City Edition, Rev 1: IP Address not found
193.228.108.122, GeoIP City Edition, Rev 1: IP Address not found
193.232.68.70, GeoIP City Edition, Rev 1: RU, 48, Moscow City, Moscow, 101752, 55.752201, 37.615601, 0, 0
193.233.6.156, GeoIP City Edition, Rev 1: RU, N/A, N/A, N/A, N/A, 55.738602, 37.606800, 0, 0
193.239.147.139, GeoIP City Edition, Rev 1: IP Address not found
193.239.147.226, GeoIP City Edition, Rev 1: IP Address not found
193.33.111.236, GeoIP City Edition, Rev 1: PL, N/A, N/A, N/A, N/A, 52.239399, 21.036200, 0, 0
193.70.0.42, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
194.152.206.103, GeoIP City Edition, Rev 1: HR, N/A, N/A, N/A, N/A, 45.166698, 15.500000, 0, 0
194.152.206.17, GeoIP City Edition, Rev 1: HR, N/A, N/A, N/A, N/A, 45.166698, 15.500000, 0, 0
194.152.206.93, GeoIP City Edition, Rev 1: HR, N/A, N/A, N/A, N/A, 45.166698, 15.500000, 0, 0
194.152.214.213, GeoIP City Edition, Rev 1: HR, 21, Grad Zagreb, Zagreb, 10000, 45.733299, 15.966700, 0, 0
194.179.99.145, GeoIP City Edition, Rev 1: ES, N/A, N/A, N/A, N/A, 40.417198, -3.684000, 0, 0
194.5.177.238, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
195.158.28.62, GeoIP City Edition, Rev 1: UZ, N/A, N/A, N/A, N/A, 41.000000, 64.000000, 0, 0
195.158.8.206, GeoIP City Edition, Rev 1: UZ, N/A, N/A, N/A, N/A, 41.000000, 64.000000, 0, 0
195.19.102.173, GeoIP City Edition, Rev 1: RU, 72, Tambovskaya oblast, Tambov, 392961, 52.731701, 41.443298, 0, 0
195.24.129.234, GeoIP City Edition, Rev 1: UA, 04, Dnipropetrovs'ka Oblast', Dnepropetrovsk, 49000, 48.459301, 35.038601, 0, 0
195.33.206.179, GeoIP City Edition, Rev 1: TR, 63, Sanliurfa, Sanliurfa, N/A, 37.167099, 38.793900, 0, 0
197.5.145.75, GeoIP City Edition, Rev 1: TN, N/A, N/A, N/A, N/A, 34.000000, 9.000000, 0, 0
198.12.248.100, GeoIP City Edition, Rev 1: US, AZ, Arizona, Scottsdale, 85260, 33.611900, -111.890602, 753, 480
198.12.84.221, GeoIP City Edition, Rev 1: US, NY, New York, Buffalo, 14202, 42.886398, -78.878098, 514, 716
198.206.243.23, GeoIP City Edition, Rev 1: US, IA, Iowa, Indianola, 50125, 41.306801, -93.582603, 679, 515
198.98.48.77, GeoIP City Edition, Rev 1: US, GA, Georgia, Atlanta, 30303, 33.748001, -84.385803, 524, 404
199.19.225.16, GeoIP City Edition, Rev 1: US, CA, California, San Jose, 95113, 37.338699, -121.891403, 807, 408
199.231.185.79, GeoIP City Edition, Rev 1: US, NJ, New Jersey, Secaucus, 07094, 40.780102, -74.063301, 501, 201
200.105.183.118, GeoIP City Edition, Rev 1: BO, 04, La Paz, La Paz, N/A, -16.500000, -68.150002, 0, 0
200.116.195.124, GeoIP City Edition, Rev 1: CO, 02, Antioquia, Medellin, 050001, 6.251800, -75.563599, 0, 0
200.119.112.204, GeoIP City Edition, Rev 1: CO, 34, Distrito Especial, Bogota, 110221, 4.663900, -74.044800, 0, 0
200.119.85.93, GeoIP City Edition, Rev 1: CO, N/A, N/A, N/A, N/A, 4.598100, -74.075798, 0, 0
200.150.121.212, GeoIP City Edition, Rev 1: BR, 18, Parana, Pinhais, N/A, -25.440001, -49.185799, 0, 0
200.206.81.154, GeoIP City Edition, Rev 1: BR, 27, Sao Paulo, Sao Paulo, N/A, -23.573299, -46.641701, 0, 0
200.233.186.57, GeoIP City Edition, Rev 1: BR, N/A, N/A, N/A, N/A, -22.830500, -43.219200, 0, 0
200.37.241.185, GeoIP City Edition, Rev 1: PE, N/A, N/A, N/A, N/A, -12.043300, -77.028297, 0, 0
200.41.42.156, GeoIP City Edition, Rev 1: AR, 07, Distrito Federal, Buenos Aires, 34034, -34.603298, -58.381599, 0, 0
200.45.147.129, GeoIP City Edition, Rev 1: AR, N/A, N/A, N/A, N/A, -34.603298, -58.381699, 0, 0
200.46.252.35, GeoIP City Edition, Rev 1: PA, N/A, N/A, N/A, N/A, 9.000000, -80.000000, 0, 0
200.50.42.56, GeoIP City Edition, Rev 1: CL, 01, Valparaiso, Valparaiso, N/A, -33.047798, -71.601097, 0, 0
200.54.51.124, GeoIP City Edition, Rev 1: CL, 12, Region Metropolitana, Santiago, N/A, -33.450001, -70.666702, 0, 0
200.56.17.5, GeoIP City Edition, Rev 1: MX, 19, Nuevo Leon, Garza García, 66239, 25.666700, -100.400002, 0, 0
200.73.128.148, GeoIP City Edition, Rev 1: AR, 01, Buenos Aires, Lujan, 6708, -34.500000, -59.099998, 0, 0
200.73.129.37, GeoIP City Edition, Rev 1: AR, 01, Buenos Aires, Lujan, 6708, -34.500000, -59.099998, 0, 0
200.73.131.239, GeoIP City Edition, Rev 1: AR, 01, Buenos Aires, Lujan, 6708, -34.500000, -59.099998, 0, 0
200.73.132.67, GeoIP City Edition, Rev 1: AR, 01, Buenos Aires, Lujan, 6708, -34.500000, -59.099998, 0, 0
200.91.192.60, GeoIP City Edition, Rev 1: CO, 34, Distrito Especial, Bogota, 111311, 4.635700, -74.073303, 0, 0
200.92.226.50, GeoIP City Edition, Rev 1: MX, 05, Chiapas, Tuxtla Gutiérrez, 29060, 16.750000, -93.116699, 0, 0
201.116.194.210, GeoIP City Edition, Rev 1: MX, 14, Jalisco, Zapopan, 45136, 20.716700, -103.400002, 0, 0
201.117.255.156, GeoIP City Edition, Rev 1: MX, 32, Zacatecas, Guadalupe, 98604, 22.750000, -102.516701, 0, 0
201.149.3.102, GeoIP City Edition, Rev 1: MX, 09, Distrito Federal, Mexico, 63009, 19.435699, -99.143898, 0, 0
201.163.1.66, GeoIP City Edition, Rev 1: MX, 19, Nuevo Leon, Garza García, 66239, 25.666700, -100.400002, 0, 0
201.168.156.28, GeoIP City Edition, Rev 1: MX, 09, Distrito Federal, Mexico, 11590, 19.353201, -99.196503, 0, 0
201.174.122.29, GeoIP City Edition, Rev 1: MX, 02, Baja California, Tijuana, 22703, 32.533298, -117.016701, 0, 0
201.207.53.62, GeoIP City Edition, Rev 1: CR, 02, Cartago, Cartago, 30101, 9.861800, -83.916000, 0, 0
201.211.136.200, GeoIP City Edition, Rev 1: VE, N/A, N/A, N/A, N/A, 8.000000, -66.000000, 0, 0
201.217.159.155, GeoIP City Edition, Rev 1: UY, N/A, N/A, N/A, N/A, -33.000000, -56.000000, 0, 0
201.22.95.52, GeoIP City Edition, Rev 1: BR, 11, Mato Grosso do Sul, Ponta Pora, N/A, -22.533300, -55.716702, 0, 0
201.234.66.133, GeoIP City Edition, Rev 1: CO, 34, Distrito Especial, Bogota, 111311, 4.635700, -74.073303, 0, 0
201.33.167.234, GeoIP City Edition, Rev 1: BR, 21, Rio de Janeiro, Cachoeiras De Macacu, N/A, -22.466700, -42.650002, 0, 0
201.48.192.60, GeoIP City Edition, Rev 1: BR, 16, Para, Altamira, N/A, -3.204700, -52.212399, 0, 0
201.48.40.153, GeoIP City Edition, Rev 1: BR, 27, Sao Paulo, Sao Paulo, N/A, -23.573299, -46.641701, 0, 0
201.72.190.101, GeoIP City Edition, Rev 1: BR, 01, Acre, Rio Branco, N/A, -9.966700, -67.800003, 0, 0
202.115.30.27, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
202.122.8.50, GeoIP City Edition, Rev 1: ID, 07, Jawa Tengah, Semarang, N/A, -6.993200, 110.420303, 0, 0
202.153.37.194, GeoIP City Edition, Rev 1: IN, 02, Andhra Pradesh, Hyderabad, N/A, 17.375299, 78.474403, 0, 0
202.155.211.226, GeoIP City Edition, Rev 1: HK, 00, N/A, Central District, N/A, 22.283300, 114.150002, 0, 0
202.165.22.177, GeoIP City Edition, Rev 1: MY, 14, Kuala Lumpur, Kuala Lumpur, 50350, 3.151200, 101.695602, 0, 0
202.165.22.203, GeoIP City Edition, Rev 1: MY, 14, Kuala Lumpur, Kuala Lumpur, 50350, 3.151200, 101.695602, 0, 0
202.165.22.247, GeoIP City Edition, Rev 1: MY, 14, Kuala Lumpur, Kuala Lumpur, 50350, 3.151200, 101.695602, 0, 0
202.186.125.72, GeoIP City Edition, Rev 1: MY, 12, Selangor, Shah Alam, 40100, 3.083300, 101.533302, 0, 0
202.188.20.123, GeoIP City Edition, Rev 1: MY, N/A, N/A, N/A, N/A, 2.500000, 112.500000, 0, 0
202.29.80.133, GeoIP City Edition, Rev 1: TH, N/A, N/A, N/A, N/A, 13.750000, 100.466698, 0, 0
202.44.40.193, GeoIP City Edition, Rev 1: TH, 22, Khon Kaen, Bangkok, 96546, 13.754000, 100.501404, 0, 0
202.47.116.107, GeoIP City Edition, Rev 1: IN, 09, Gujarat, Surat, 395004, 20.966700, 72.900002, 0, 0
202.5.60.106, GeoIP City Edition, Rev 1: BD, N/A, N/A, N/A, N/A, 23.700001, 90.375000, 0, 0
202.61.133.80, GeoIP City Edition, Rev 1: AU, 04, Queensland, Ipswich, 4305, -27.616699, 152.766693, 0, 0
202.77.105.100, GeoIP City Edition, Rev 1: ID, 04, Jakarta Raya, Jakarta, N/A, -6.174400, 106.829399, 0, 0
202.99.48.143, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
203.158.181.7, GeoIP City Edition, Rev 1: TH, 39, Pathum Thani, Pathum Thani, 12160, 14.013500, 100.530502, 0, 0
203.177.223.59, GeoIP City Edition, Rev 1: PH, D9, Manila, Makati City, 1214, 14.550100, 121.036003, 0, 0
203.195.202.128, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
203.230.6.175, GeoIP City Edition, Rev 1: KR, N/A, N/A, N/A, N/A, 37.511200, 126.974098, 0, 0
203.245.29.148, GeoIP City Edition, Rev 1: KR, N/A, N/A, N/A, N/A, 37.511200, 126.974098, 0, 0
203.245.30.248, GeoIP City Edition, Rev 1: KR, N/A, N/A, N/A, N/A, 37.511200, 126.974098, 0, 0
203.245.41.96, GeoIP City Edition, Rev 1: KR, N/A, N/A, N/A, N/A, 37.511200, 126.974098, 0, 0
203.66.14.161, GeoIP City Edition, Rev 1: TW, N/A, N/A, N/A, N/A, 23.500000, 121.000000, 0, 0
204.111.31.213, GeoIP City Edition, Rev 1: US, WV, West Virginia, Petersburg, 26847, 38.992599, -79.123901, 511, 304
205.185.114.215, GeoIP City Edition, Rev 1: US, CA, California, San Jose, 95113, 37.338699, -121.891403, 807, 408
205.234.159.186, GeoIP City Edition, Rev 1: US, NY, New York, Buffalo, 14202, 42.886398, -78.878098, 514, 716
206.189.143.91, GeoIP City Edition, Rev 1: US, CA, California, San Francisco, 94107, 37.769699, -122.393303, 807, 415
206.189.178.171, GeoIP City Edition, Rev 1: US, NY, New York, Flushing, 11371, 40.772301, -73.872200, 501, 718
206.189.194.249, GeoIP City Edition, Rev 1: US, CA, California, Alameda, 94501, 37.773499, -122.278801, 807, 510
206.189.213.126, GeoIP City Edition, Rev 1: US, CA, California, San Francisco, 94108, 37.791500, -122.408897, 807, 415
206.189.2.205, GeoIP City Edition, Rev 1: US, CA, California, Alameda, 94501, 37.773499, -122.278801, 807, 510
206.189.56.118, GeoIP City Edition, Rev 1: US, CA, California, Irvine, 92612, 33.669498, -117.823097, 803, 949
206.189.88.253, GeoIP City Edition, Rev 1: US, CA, California, Los Angeles, 90035, 34.052299, -118.385201, 803, 310
206.189.93.218, GeoIP City Edition, Rev 1: US, CA, California, Los Angeles, 90035, 34.052299, -118.385201, 803, 310
206.81.24.119, GeoIP City Edition, Rev 1: US, CA, California, Los Angeles, 90013, 34.054401, -118.244003, 803, 213
207.118.104.250, GeoIP City Edition, Rev 1: US, OR, Oregon, Brownsville, 97327, 44.387901, -122.943703, 820, 541
207.118.128.205, GeoIP City Edition, Rev 1: US, WI, Wisconsin, Green Bay, 54311, 44.524101, -87.905602, 658, 920
207.118.181.197, GeoIP City Edition, Rev 1: US, WI, Wisconsin, Larsen, 54947, 44.197601, -88.682098, 658, 920
207.119.174.121, GeoIP City Edition, Rev 1: US, MO, Missouri, Branson, 65616, 36.669601, -93.261497, 619, 417
207.119.189.78, GeoIP City Edition, Rev 1: US, MO, Missouri, Squires, 65755, 36.791698, -92.655602, 619, 417
207.119.191.209, GeoIP City Edition, Rev 1: US, MO, Missouri, Squires, 65755, 36.791698, -92.655602, 619, 417
207.119.193.114, GeoIP City Edition, Rev 1: US, MO, Missouri, Stewartsville, 64490, 39.747601, -94.512604, 638, 816
207.119.193.134, GeoIP City Edition, Rev 1: US, MO, Missouri, Savannah, 64485, 39.940800, -94.845703, 638, 816
207.119.194.35, GeoIP City Edition, Rev 1: US, MO, Missouri, Lawson, 64062, 39.437099, -94.169701, 616, 816
207.154.205.83, GeoIP City Edition, Rev 1: DE, 05, Hessen, Frankfurt, 09079, 50.116699, 8.683300, 0, 0
207.154.207.138, GeoIP City Edition, Rev 1: DE, 05, Hessen, Frankfurt, 09079, 50.116699, 8.683300, 0, 0
207.154.224.149, GeoIP City Edition, Rev 1: DE, 05, Hessen, Frankfurt, 09079, 50.116699, 8.683300, 0, 0
207.154.239.128, GeoIP City Edition, Rev 1: DE, 05, Hessen, Frankfurt, 09079, 50.116699, 8.683300, 0, 0
207.154.242.155, GeoIP City Edition, Rev 1: DE, 05, Hessen, Frankfurt, 09079, 50.116699, 8.683300, 0, 0
207.180.217.190, GeoIP City Edition, Rev 1: US, NY, New York, Buffalo, 14221, 42.986401, -78.727898, 514, 716
207.180.226.49, GeoIP City Edition, Rev 1: US, NY, New York, Buffalo, 14221, 42.986401, -78.727898, 514, 716
207.30.207.4, GeoIP City Edition, Rev 1: US, N/A, N/A, N/A, N/A, 37.750999, -97.821999, 0, 0
208.109.14.122, GeoIP City Edition, Rev 1: US, AZ, Arizona, Scottsdale, 85260, 33.611900, -111.890602, 753, 480
208.163.180.14, GeoIP City Edition, Rev 1: US, AR, Arkansas, Mount Pleasant, 72561, 35.945301, -91.800499, 734, 870
208.180.145.93, GeoIP City Edition, Rev 1: US, NC, North Carolina, New Bern, 28562, 35.142700, -77.163002, 545, 252
209.126.7.155, GeoIP City Edition, Rev 1: US, MO, Missouri, Saint Louis, 63146, 38.709999, -90.501602, 609, 314
209.97.183.120, GeoIP City Edition, Rev 1: US, IL, Illinois, Rolling Meadows, 60008, 42.067799, -88.018501, 602, 847
210.10.208.238, GeoIP City Edition, Rev 1: AU, 07, Victoria, Melbourne, 3004, -37.813999, 144.963303, 0, 0
210.14.69.76, GeoIP City Edition, Rev 1: CN, 23, Shanghai, Shanghai, N/A, 31.045601, 121.399696, 0, 0
210.179.11.208, GeoIP City Edition, Rev 1: KR, N/A, N/A, N/A, N/A, 37.511200, 126.974098, 0, 0
210.206.92.137, GeoIP City Edition, Rev 1: KR, N/A, N/A, N/A, N/A, 37.511200, 126.974098, 0, 0
210.211.107.3, GeoIP City Edition, Rev 1: VN, 01, An Giang, Hanoi, N/A, 21.033300, 105.849998, 0, 0
210.211.116.80, GeoIP City Edition, Rev 1: VN, 20, Ho Chi Minh, Ho Chi Minh City, N/A, 10.814200, 106.643799, 0, 0
210.5.85.150, GeoIP City Edition, Rev 1: PH, A2, Bacolod, Bacolod City, 6100, 10.666700, 122.949997, 0, 0
211.159.169.96, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
211.161.60.21, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
211.193.31.52, GeoIP City Edition, Rev 1: KR, 11, Seoul-t'ukpyolsi, Seoul, N/A, 37.598499, 126.978302, 0, 0
211.193.60.137, GeoIP City Edition, Rev 1: KR, 11, Seoul-t'ukpyolsi, Seoul, N/A, 37.598499, 126.978302, 0, 0
211.200.178.178, GeoIP City Edition, Rev 1: KR, 11, Seoul-t'ukpyolsi, Seoul, N/A, 37.598499, 126.978302, 0, 0
211.20.1.233, GeoIP City Edition, Rev 1: TW, N/A, N/A, N/A, N/A, 23.500000, 121.000000, 0, 0
211.210.219.71, GeoIP City Edition, Rev 1: KR, 11, Seoul-t'ukpyolsi, Seoul, N/A, 37.598499, 126.978302, 0, 0
211.218.192.149, GeoIP City Edition, Rev 1: KR, 13, Kyonggi-do, Hanam, N/A, 37.540001, 127.205597, 0, 0
211.22.154.223, GeoIP City Edition, Rev 1: TW, N/A, N/A, N/A, N/A, 23.500000, 121.000000, 0, 0
211.233.58.19, GeoIP City Edition, Rev 1: KR, N/A, N/A, N/A, N/A, 37.511200, 126.974098, 0, 0
211.239.124.243, GeoIP City Edition, Rev 1: KR, N/A, N/A, N/A, N/A, 37.511200, 126.974098, 0, 0
211.253.8.225, GeoIP City Edition, Rev 1: KR, N/A, N/A, N/A, N/A, 37.511200, 126.974098, 0, 0
211.38.132.37, GeoIP City Edition, Rev 1: KR, N/A, N/A, N/A, N/A, 37.511200, 126.974098, 0, 0
212.175.180.89, GeoIP City Edition, Rev 1: TR, 68, Ankara, N/A, N/A, 39.911701, 32.840302, 0, 0
212.47.232.254, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
212.51.154.199, GeoIP City Edition, Rev 1: CH, 25, Zurich, Zurich, 8005, 47.366699, 8.550000, 0, 0
212.64.100.82, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
212.64.83.215, GeoIP City Edition, Rev 1: CN, 22, Beijing, Beijing, N/A, 39.928902, 116.388298, 0, 0
212.83.144.11, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
212.98.97.152, GeoIP City Edition, Rev 1: DK, 20, Sjelland, Viby, 4130, 55.548698, 12.023900, 0, 0
213.131.7.103, GeoIP City Edition, Rev 1: RU, N/A, N/A, N/A, N/A, 55.738602, 37.606800, 0, 0
213.137.179.203, GeoIP City Edition, Rev 1: EU, N/A, N/A, N/A, N/A, 47.000000, 8.000000, 0, 0
213.215.24.158, GeoIP City Edition, Rev 1: FR, A8, Ile-de-France, Paris, 75002, 48.865501, 2.342600, 0, 0
213.32.23.54, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
213.32.78.219, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
216.158.226.179, GeoIP City Edition, Rev 1: US, N/A, N/A, N/A, N/A, 37.750999, -97.821999, 0, 0
217.110.107.176, GeoIP City Edition, Rev 1: DE, 16, Berlin, Berlin, 12529, 52.516701, 13.400000, 0, 0
217.128.133.129, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
217.128.250.252, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
217.182.141.253, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
217.182.253.249, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
217.182.67.242, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
217.182.68.147, GeoIP City Edition, Rev 1: FR, N/A, N/A, N/A, N/A, 48.858200, 2.338700, 0, 0
218.14.208.90, GeoIP City Edition, Rev 1: CN, 30, Guangdong, Guangzhou, N/A, 23.116699, 113.250000, 0, 0
218.204.70.179, GeoIP City Edition, Rev 1: CN, 03, Jiangxi, Nanchang, N/A, 28.549999, 115.933296, 0, 0
218.255.245.10, GeoIP City Edition, Rev 1: HK, 00, N/A, Central District, N/A, 22.283300, 114.150002, 0, 0
218.29.128.195, GeoIP City Edition, Rev 1: CN, 09, Henan, Zhengzhou, N/A, 34.683601, 113.532501, 0, 0
218.65.221.24, GeoIP City Edition, Rev 1: CN, 16, Guangxi, Nanning, N/A, 22.816700, 108.316704, 0, 0
218.75.110.41, GeoIP City Edition, Rev 1: CN, 02, Zhejiang, Hangzhou, N/A, 30.293600, 120.161400, 0, 0
218.92.0.171, GeoIP City Edition, Rev 1: CN, 04, Jiangsu, Nanjing, N/A, 32.061699, 118.777802, 0, 0
218.92.150.130, GeoIP City Edition, Rev 1: CN, 04, Jiangsu, Nanjing, N/A, 32.061699, 118.777802, 0, 0
218.93.12.178, GeoIP City Edition, Rev 1: CN, 04, Jiangsu, Changzhou, N/A, 31.783300, 119.966698, 0, 0
218.93.207.84, GeoIP City Edition, Rev 1: CN, 04, Jiangsu, Nanjing, N/A, 32.061699, 118.777802, 0, 0
218.93.225.150, GeoIP City Edition, Rev 1: CN, 04, Jiangsu, Nanjing, N/A, 32.061699, 118.777802, 0, 0
219.147.99.190, GeoIP City Edition, Rev 1: CN, 20, Nei Mongol, Baotou, N/A, 40.652199, 109.822197, 0, 0
219.151.133.140, GeoIP City Edition, Rev 1: CN, 33, Chongqing, Chongqing, N/A, 29.562799, 106.552803, 0, 0
219.154.81.163, GeoIP City Edition, Rev 1: CN, 09, Henan, Zhengzhou, N/A, 34.683601, 113.532501, 0, 0
219.240.99.120, GeoIP City Edition, Rev 1: KR, 11, Seoul-t'ukpyolsi, Seoul, N/A, 37.598499, 126.978302, 0, 0
219.91.153.134, GeoIP City Edition, Rev 1: IN, 16, Maharashtra, Pune, 411001, 18.533300, 73.866699, 0, 0
220.132.75.140, GeoIP City Edition, Rev 1: TW, 03, T'ai-pei, Taipei, N/A, 25.047800, 121.531799, 0, 0
220.164.118.16, GeoIP City Edition, Rev 1: CN, 29, Yunnan, Kunming, N/A, 25.038900, 102.718300, 0, 0
220.177.92.227, GeoIP City Edition, Rev 1: CN, 03, Jiangxi, Nanchang, N/A, 28.549999, 115.933296, 0, 0
220.180.112.208, GeoIP City Edition, Rev 1: CN, 01, Anhui, Hefei, N/A, 31.863899, 117.280800, 0, 0
220.86.227.220, GeoIP City Edition, Rev 1: KR, 11, Seoul-t'ukpyolsi, Seoul, N/A, 37.598499, 126.978302, 0, 0
220.88.1.208, GeoIP City Edition, Rev 1: KR, N/A, N/A, N/A, N/A, 37.511200, 126.974098, 0, 0
221.120.199.35, GeoIP City Edition, Rev 1: PK, 08, Islamabad, Islamabad, 21061, 33.689999, 73.055099, 0, 0
221.131.136.10, GeoIP City Edition, Rev 1: CN, N/A, N/A, N/A, N/A, 34.772499, 113.726601, 0, 0
221.131.165.119, GeoIP City Edition, Rev 1: CN, N/A, N/A, N/A, N/A, 34.772499, 113.726601, 0, 0
221.131.165.124, GeoIP City Edition, Rev 1: CN, N/A, N/A, N/A, N/A, 34.772499, 113.726601, 0, 0
221.131.165.85, GeoIP City Edition, Rev 1: CN, N/A, N/A, N/A, N/A, 34.772499, 113.726601, 0, 0
221.131.165.86, GeoIP City Edition, Rev 1: CN, N/A, N/A, N/A, N/A, 34.772499, 113.726601, 0, 0
221.131.165.87, GeoIP City Edition, Rev 1: CN, N/A, N/A, N/A, N/A, 34.772499, 113.726601, 0, 0
221.150.43.110, GeoIP City Edition, Rev 1: KR, 11, Seoul-t'ukpyolsi, Seoul, N/A, 37.598499, 126.978302, 0, 0
221.165.252.143, GeoIP City Edition, Rev 1: KR, 13, Kyonggi-do, Paju, N/A, 37.761101, 126.775002, 0, 0
221.181.185.135, GeoIP City Edition, Rev 1: CN, 04, Jiangsu, Nanjing, N/A, 32.061699, 118.777802, 0, 0
221.181.185.143, GeoIP City Edition, Rev 1: CN, 04, Jiangsu, Nanjing, N/A, 32.061699, 118.777802, 0, 0
221.181.185.148, GeoIP City Edition, Rev 1: CN, 04, Jiangsu, Nanjing, N/A, 32.061699, 118.777802, 0, 0
221.181.185.149, GeoIP City Edition, Rev 1: CN, 04, Jiangsu, Nanjing, N/A, 32.061699, 118.777802, 0, 0
221.181.185.18, GeoIP City Edition, Rev 1: CN, 04, Jiangsu, Nanjing, N/A, 32.061699, 118.777802, 0, 0
221.181.185.198, GeoIP City Edition, Rev 1: CN, 04, Jiangsu, Nanjing, N/A, 32.061699, 118.777802, 0, 0
221.181.185.199, GeoIP City Edition, Rev 1: CN, 04, Jiangsu, Nanjing, N/A, 32.061699, 118.777802, 0, 0
